Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2022-04-30,Kevin,Hern,"US Congressman",JPM,"JP Morgan Chas",8000,"Div Re","Traded $1,001 to $15,000 "
2022-04-29,Rohit,Khanna,"US Congressman",TWTR,"Twitter Inc",24002,Sell,"By Spouse And Dependent Child. Traded $3,003 To $45,000 ."
2022-04-29,Rohit,Khanna,"US Congressman",MSFT,"Microsoft Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2022-04-29,Rohit,Khanna,"US Congressman",V,"Visa Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-29,Edwin,Perlmutter,"US Congressman",VO,"Midcap ETF Van",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-29,Edwin,Perlmutter,"US Congressman",SDY,"S&P Dividend S",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-29,Lois,Frankel,"US Congressman",Y,"Alleghany Corp",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-29,Kathy,Manning,"US Congressman",V,"Visa Inc",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-29,Rohit,Khanna,"US Congressman",V,"Visa Inc",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2022-04-29,Rohit,Khanna,"US Congressman",ABT,"Abbott Laborat",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2022-04-29,Rohit,Khanna,"US Congressman",ASMLF,"Asml Hld NV Or",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-29,Lois,Frankel,"US Congressman",COLD,"Americold Real",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-29,Virginia,Foxx,"US Congressman",TOT.TO,"Total Energy S",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-29,Kathy,Manning,"US Congressman",ASMLF,"Asml Hld NV Or",8000,Buy,"Traded $1,001 to $15,000 ."
2022-04-28,Richard,Blumenthal,"US Senator",KDP,"Keurig Dr Pepp",375000,Sell,"By Spouse. Traded $250,001 To $500,000 "
2022-04-28,Michael,Mccaul,"US Congressman",AZN,"Astrazeneca Pl",350001,Buy,"By Spouse And Dependent Child.Traded $200,002 To $500,000 ."
2022-04-28,Michael,Mccaul,"US Congressman",UPS,"United Parcel ",150001,Buy,"By Spouse And Dependent Child.Traded $100,002 To $200,000 "
2022-04-28,Michael,Mccaul,"US Congressman",ORLY,"O'Reilly Autom",150001,Buy,"By Spouse And Dependent Child.Traded $100,002 To $200,000 "
2022-04-28,Thomas,Tuberville,"US Senator",PYPL,"Paypal Holding",75000,Sell,"Sale Of Short Sale Options With Strike Price $125 And Expiry 16-June-2023. Traded $50,001 To $100,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2022-04-28,Thomas,Tuberville,"US Senator",PYPL,"Paypal Holding",75000,Sell,"Traded $50,001 to $100,000 "
2022-04-28,Michael,Mccaul,"US Congressman",JPM,"JP Morgan Chas",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2022-04-28,Michael,Mccaul,"US Congressman",SCHW,"The Charles Sc",65001,Buy,"By Spouse And Dependent Child.Traded $30,002 To $100,000 "
2022-04-28,Michael,Mccaul,"US Congressman",KDP,"Keurig Dr Pepp",65001,Buy,"By Spouse And Dependent Child.Traded $30,002 To $100,000 "
2022-04-28,Rohit,Khanna,"US Congressman",HIG,"Hartford Finan",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2022-04-28,Rohit,Khanna,"US Congressman",GM,"General Motors",16001,Buy,"By Spouse. Traded $2,002 To $30,000 ."
2022-04-28,Michael,Mccaul,"US Congressman",DOV,"Dover Corp",16001,Buy,"By spouse & Dependent Child.Traded $2,001 to $30,000 "
2022-04-28,Joshua,Gottheimer,"US Congressman",LLY,"Eli Lilly and ",16001,Buy,"Traded $2,002 To $30,000 "
2022-04-28,Joshua,Gottheimer,"US Congressman",ALGN,"Align Technolo",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-28,"Susan Ellen Zoe",Lofgren,"US Congressman",SYF,"Synchrony Fina",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-28,Rohit,Khanna,"US Congressman",BAC,"Bank of Americ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-28,Joshua,Gottheimer,"US Congressman",COP,Conocophillips,8000,Buy,"Traded $1,001 to $15,000 "
2022-04-28,Thomas,Tuberville,"US Senator",PYPL,"Paypal Holding",8000,Buy,"Purchase Of Call Options With Strike Price $135 And Expiry 16-June-2022. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2022-04-28,Virginia,Foxx,"US Congressman",MMP,"Magellan Midst",8000,Buy,"Traded $1,001 to $15,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",HIG,"Hartford Finan",40501,Sell,"As ADR/ADS But Shown As Ord Equivalent. By Spouse And Dependent Child. Traded $16,002 To $65,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",GOOG,"Alphabet Cl C",40501,Buy,"By Spouse. Traded $16,002 To $65,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",ADM,"Archer Daniels",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2022-04-27,Diana,Harshbarger,"US Congressman",CME,"CME Group Inc",16001,Sell,"By Congresswoman & Spouse.Traded $2,002 To $30,000 "
2022-04-27,Rohit,Khanna,"US Congressman",TXN,"Texas Instrume",16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",MSFT,"Microsoft Corp",16001,Buy,"By Spouse And Dependent Child. Traded $2,002 To $30,000 ."
2022-04-27,Earl,Blumenauer,"US Congressman",VODPF,"Vodafone Group",8000,Sell,"Traded $1,001 to $15,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",KO,"Coca-Cola Comp",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",GOOGL,"Alphabet Cl A",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",GOOG,"Alphabet Cl C",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2022-04-27,Rohit,Khanna,"US Congressman",V,"Visa Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-27,Lois,Frankel,"US Congressman",C,"Citigroup Inc",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-27,Joshua,Gottheimer,"US Congressman",MS,"Morgan Stanley",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-27,John,Boozman,"US Senator",FNDF,"Schwab Fundame",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-27,John,Boozman,"US Senator",GBIL,"GS Treasuryacc",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-27,Kathy,Manning,"US Congressman",V,"Visa Inc",8000,Sell,"Traded $1,001 to $15,000 "
2022-04-27,Rohit,Khanna,"US Congressman",NOW,"Servicenow Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-27,Lois,Frankel,"US Congressman",PXD,"Pioneer Natura",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-27,Lois,Frankel,"US Congressman",GXO,"Gxo Logistics ",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-27,James,Langevin,"US Congressman",META,"Meta Platforms",8000,Buy,"Purchase Of Put Options With Strike Price $175 And Expiry 6-May-2022. Traded $1,001 To $15,000. "
2022-04-27,James,Langevin,"US Congressman",META,"Meta Platforms",8000,Buy,"Purchase Of Call Options With Strike Price $175 And Expiry 20-May-2022. Traded $1,001 To $15,000. "
2022-04-27,Joshua,Gottheimer,"US Congressman",CTSH,"Cognizant Tech",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-27,John,Boozman,"US Senator",JBBB,"Janus B-BBB Cl",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-27,John,Boozman,"US Senator",SHY,"1-3 Year Treas",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-27,John,Boozman,"US Senator",TLH,"10-20 Year Tre",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-27,John,Boozman,"US Senator",GIGB,"GS Access Inve",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-27,Kathy,Manning,"US Congressman",NOW,"Servicenow Inc",8000,Buy,"Traded $1,001 to $15,000 "
2022-04-26,Rohit,Khanna,"US Congressman",ADM,"Archer Daniels",40501,Sell,"By Spouse And Dependent Child. Traded $16,002 To $65,000 ."
2022-04-26,Rohit,Khanna,"US Congressman",MSFT,"Microsoft Corp",32500,Buy,"By Dependent Child. Traded $15,001 to $50,000 ."
2022-04-26,Rohit,Khanna,"US Congressman",KO,"Coca-Cola Comp",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2022-04-26,Rohit,Khanna,"US Congressman",MSFT,"Microsoft Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-04-26,Rohit,Khanna,"US Congressman",GLW,"Corning Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
