Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2022-09-30,Rohit,Khanna,"US Congressman",NKE,"Nike Inc",8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 ."
2022-09-30,Virginia,Foxx,"US Congressman",IMKTA,"Ingles Markets",32500,Sell,"Traded $15,001 to $50,000 ."
2022-09-30,Virginia,Foxx,"US Congressman",NFG,"National Fuel ",32500,Sell,"Traded $15,001 to $50,000 ."
2022-09-30,Kevin,Hern,"US Congressman",DGRO,"Dividend Growt",16001,"Div Re","Traded $2,002 To $30,000 ."
2022-09-30,Kevin,Hern,"US Congressman",DVN,"Devon Energy C",40501,"Div Re","Traded $16,002 To $65,000 ."
2022-09-30,Garret,Graves,"US Congressman",COIN,"Coinbase Globa",8000,Buy,"Traded $1,001 to $15,000 "
2022-09-30,Earl,Blumenauer,"US Congressman",ALK,"Alaska Air Gro",8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2022-09-29,Virginia,Foxx,"US Congressman",GOGL,"Golden Ocean G",32500,Sell,"Traded $15,001 to $50,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",WM,"Waste Manageme",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",SNAP,"Snap Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",DXCM,"Dexcom Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",TEAM,"Atlassian Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",NXPI,"Nxp Semiconduc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",SBNY,"Signature Bank",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",ADP,"Automatic Data",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2022-09-29,Rohit,Khanna,"US Congressman",PFE,"Pfizer Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",IPG,"Interpublic Gr",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",HBAN,"Huntington Bcs",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",DE,"Deere & Compan",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",PINS,"Pinterest Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",OMC,"Omnicom Group ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",SUI,"Sun Communitie",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",HIG,"Hartford Finan",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",SIRI,"Sirius XM Hold",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-09-29,Rohit,Khanna,"US Congressman",KLAC,"K L A-Tencor C",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
