Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-08-30,Suzan,Delbene,"US Congressman",MSFT,"Microsoft Corp",375000,Buy,"By Spouse. Traded $250,001 To $500,000 ."
2021-08-30,Walter,Schrader,"US Congressman",MSFT,"Microsoft Corp",32500,Sell,"Traded $15,001 to $50,000 "
2021-08-30,Sheldon,Whitehouse,"US Senator",T,"AT&T Inc",32500,Sell,"Traded $15,001 to $50,000 "
2021-08-30,Sheldon,Whitehouse,"US Senator",MCHP,"Microchip Tech",32500,Sell,"Traded $15,001 to $50,000 "
2021-08-30,Thomas,Tuberville,"US Senator",ECOM,Channeladvisor,16001,Sell,"Sale Of Put Options With Strike Price $25.00 And Expiry 3/18/2022. Traded $2,002 To $30,000 "
2021-08-30,Sheldon,Whitehouse,"US Senator",BABAF,"Alibaba Group ",8000,Sell,"By Spouse. As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 ."
2021-08-30,Cynthia,Axne,"US Congressman",MKL,"Markel Corp",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2021-08-30,Thomas,Tuberville,"US Senator",CALX,"Calix Inc",8000,Sell,"Sale Of Put Options With Strike Price $40.00 And Expiry 11/18/2022. Traded $1,001 To $15,000 "
2021-08-30,James,Banks,"US Congressman",RBLX,"Roblox Corp Cl",8000,Buy,"Traded $1,001 to $15,000 ."
2021-08-30,Walter,Schrader,"US Congressman",RARE,"Ultragenyx Pha",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-30,Walter,Schrader,"US Congressman",J,"Jacobs Enginee",8000,Buy,"Traded $1,001 to $15,000 ."
2021-08-30,Walter,Schrader,"US Congressman",CVX,"Chevron Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-27,Marie,Newman,"US Congressman",NFLX,"Netflix Inc",75000,Sell,"By Spouse.Traded $50,001 to $100,000 "
2021-08-27,Cynthia,Axne,"US Congressman",MKL,"Markel Corp",16001,Sell,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2021-08-27,Cynthia,Axne,"US Congressman",CHD,"Church & Dwigh",16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2021-08-27,Joshua,Gottheimer,"US Congressman",PINS,"Pinterest Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-27,John,Boozman,"US Senator",VZ,"Verizon Commun",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-27,John,Boozman,"US Senator",OMC,"Omnicom Group ",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-27,Thomas,Tuberville,"US Senator",CALX,"Calix Inc",8000,Buy,"Purchase Of Put Options With Strike Price $40.00 And Expiry 10/15/2021. Traded $1,001 To $15,000 "
2021-08-26,Thomas,Suozzi,"US Congressman",BWA,"Borgwarner Inc",75000,Sell,"Traded $50,001 to $100,000 ."
2021-08-26,Thomas,Suozzi,"US Congressman",SPOT,"Spotify Techno",75000,Buy,"Traded $50,001 to $100,000 ."
2021-08-26,Robert,Wittman,"US Congressman",CSCO,"Cisco Systems ",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-25,Michael,Mccaul,"US Congressman",LVS,"Las Vegas Sand",450001,Buy,"By Spouse & Dependent Child. Traded $300,002 To $600,000 ."
2021-08-25,Kevin,Hern,"US Congressman",TXN,"Texas Instrume",375000,Buy,"Traded $250,001 to $500,000 "
2021-08-25,Kevin,Hern,"US Congressman",COST,"Costco Wholesa",375000,Buy,"Traded $250,001 to $500,000 "
2021-08-25,Patrick,Fallon,"US Congressman",DE,"Deere & Compan",175000,Sell,"Traded $100,001 to $250,000 "
2021-08-25,Kevin,Hern,"US Congressman",LMT,"Lockheed Marti",175000,Buy,"Traded $100,001 to $250,000 "
2021-08-25,Kevin,Hern,"US Congressman",AHCO,"Adapthealth Co",175000,Buy,"Traded $100,001 to $250,000 "
2021-08-25,Michael,Mccaul,"US Congressman",NFLX,"Netflix Inc",150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-08-25,Michael,Mccaul,"US Congressman",NUE,"Nucor Corp",107501,Sell,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2021-08-25,Michael,Mccaul,"US Congressman",AIG,"American Inter",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2021-08-25,Michael,Mccaul,"US Congressman",COR,"Cencora Inc",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2021-08-25,Gerald,Connolly,"US Congressman",LDOS,"Leidos Holding",32500,Sell,"Traded $15,001 to $50,000 "
2021-08-25,James,Banks,"US Congressman",RBLX,"Roblox Corp Cl",16001,Sell,"Traded $2,002 To $30,000 ."
2021-08-25,Gerald,Connolly,"US Congressman",SAIC,"Science Applic",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-25,Gerald,Connolly,"US Congressman",D,"Dominion Energ",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-25,Kathy,Manning,"US Congressman",ILMN,"Illumina Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-08-25,Shelley,Capito,"US Senator",AAPL,"Apple Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-08-24,Michael,Mccaul,"US Congressman",BABAF,"Alibaba Group ",750001,Sell,"By Spouse & Dependent Child. Traded $500,002 To $1,000,000 ."
2021-08-24,Kathy,Manning,"US Congressman",INTU,"Intuit Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-08-23,Michael,Mccaul,"US Congressman",BABAF,"Alibaba Group ",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-08-23,Michael,Mccaul,"US Congressman",PROSF,"Prosus NV Cl N",250001,Buy,"As ADR/ADS but shown as Ord equivalent. By Spouse & Dependent Child. Traded $150,002 to $350,000 ."
2021-08-23,Alan,Lowenthal,"US Congressman",GM,"General Motors",48500,Sell,"By Spouse.Traded $17,001 To $80.000 "
2021-08-23,Alan,Lowenthal,"US Congressman",BKNG,"Booking Holdin",48500,Buy,"By Spouse.Traded $17,001 To $80.000 "
2021-08-23,Alan,Lowenthal,"US Congressman",GM,"General Motors",32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
2021-08-23,Walter,Schrader,"US Congressman",APD,"Air Products a",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-22,Charles,Fleischmann,"US Congressman",IEMG,"Emrg Mkts Isha",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-22,Charles,Fleischmann,"US Congressman",IGLB,"Long-Term Corp",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-20,Frederick,Upton,"US Congressman",COST,"Costco Wholesa",65001,Buy,"By Congressman And Spouse. Traded $30,002 To $100,000 "
2021-08-20,Marie,Newman,"US Congressman",W,"Wayfair Inc",32500,Sell,"By Spouse.Traded $15,001 To $50,000 ."
2021-08-20,Marie,Newman,"US Congressman",CRM,"Salesforce Inc",32500,Sell,"By Spouse.Traded $15,001 To $50,000 "
2021-08-20,Cynthia,Axne,"US Congressman",AMZN,"Amazon.com Inc",16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2021-08-20,Joshua,Gottheimer,"US Congressman",SYNH,"Syneos Health ",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-20,Joshua,Gottheimer,"US Congressman",DAVA,"Endava Plc ADR",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-20,Susie,Lee,"US Congressman",VSCO,"Victorias Secr",8000,Sell,"Traded $1,001 to $15,000 "
2021-08-20,Marie,Newman,"US Congressman",WMT,"Walmart Inc",8000,Sell,"By Spouse.Traded $1,001 to $15,000 ."
2021-08-20,Joshua,Gottheimer,"US Congressman",HALO,"Halozyme Thera",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-20,Susie,Lee,"US Congressman",FOUR,"Shift4 Payment",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-20,Susie,Lee,"US Congressman",ON,"On Semiconduct",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-20,Susie,Lee,"US Congressman",CHDN,"Churchill Down",8000,Buy,"Traded $1,001 to $15,000 ."
2021-08-20,Susie,Lee,"US Congressman",BFAM,"Bright Horizon",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-20,Susie,Lee,"US Congressman",BAH,"Booz Allen Ham",8000,Buy,"Traded $1,001 to $15,000 "
2021-08-20,Susie,Lee,"US Congressman",BKI,"Black Knight I",8000,Buy,"Traded $1,001 to $15,000 "
