Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2023-12-29,Richard,Blumenthal,"US Senator",MSFT,"Microsoft Corp",750000,Sell,"By Spouse. Traded $500,001 To $1,000,000 ."
2023-12-29,Richard,Blumenthal,"US Senator",INTC,"Intel Corp",375000,Sell,"By Spouse. Traded $250,001 To $500,000 ."
2023-12-29,Richard,Blumenthal,"US Senator",AMZN,"Amazon.com Inc",375000,Sell,"By Spouse. Traded $250,001 To $500,000 ."
2023-12-29,Richard,Blumenthal,"US Senator",GOOGL,"Alphabet Cl A",375000,Sell,"By Spouse. Traded $250,001 To $500,000 ."
2023-12-29,Shelley,Capito,"US Senator",TFC,"Truist Financi",8000,Sell,"Traded $1,001 to $15,000 ."
2023-12-29,Kevin,Hern,"US Congressman",LMT,"Lockheed Marti",8000,"Div Re","Traded $1,001 to $15,000 ."
2023-12-29,Kevin,Hern,"US Congressman",DVN,"Devon Energy C",45501,"Div Re","Traded $16,002 to $75,000 ."
2023-12-29,James,Hill,"US Congressman",PYPL,"Paypal Holding",32500,Sell,"Traded $15,001 to $50,000 ."
2023-12-29,James,Hill,"US Congressman",SCHW,"The Charles Sc",75000,Sell,"Traded $50,001 to $100,000 ."
2023-12-29,Joshua,Gottheimer,"US Congressman",NOC,"Northrop Grumm",32500,Buy,"Traded $15,001 to $50,000 ."
2023-12-28,Lindsey,Graham,"US Senator",VIG,"Dividend Appre",32500,Sell,"Traded $15,001 to $50,000 ."
2023-12-28,Lindsey,Graham,"US Senator",USFR,"Wisdomtree Flo",32500,Buy,"Traded $15,001 to $50,000 ."
2023-12-28,Peter,Sessions,"US Congressman",CCI,"Crown Castle I",8000,Sell,"Price not reported, valued at close. By Spouse."
2023-12-28,Peter,Sessions,"US Congressman",AMT,"American Tower",4560,Sell,"Price not reported, valued at close. By Spouse."
2023-12-28,Jared,Moskowitz,"US Congressman",WST,"West Pharmaceu",8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 . Exact trade date is not visible in the filing, so assuming the date as end of month."
2023-12-28,Peter,Sessions,"US Congressman",BABA,"Alibaba Group ",3476,Sell,"Price not reported, valued at close. By Spouse."
2023-12-28,Jared,Moskowitz,"US Congressman",DIS,"Walt Disney Co",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Gary,Peters,"US Senator",D,"Dominion Energ",8000,Sell,"Traded $1,001 to $15,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",TSCO,"Tractor Supply",8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",TMUS,"T-Mobile US",16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",SYY,"Sysco Corp",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",SHW,Sherwin-Willia,16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",ROP,"Roper Industri",16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",PFE,"Pfizer Inc",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",META,"Meta Platforms",16001,Buy,"By Dependet Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",MRK,"Merck & Compan",16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",MDT,"Medtronic Inc",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",JKHY,"Jack Henry & A",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",HRL,"Hormel Foods C",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",LLY,"Eli Lilly and ",16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
2023-12-28,Jared,Moskowitz,"US Congressman",DG,"Dollar General",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
