Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2020-12-30,Cynthia,Axne,"US Congressman",LBRDA,"Liberty Broadb",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-30,Cynthia,Axne,"US Congressman",AZO,Autozone,24002,Buy,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2020-12-30,Michael,Mccaul,"US Congressman",SFE,"Safeguard Scie",150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2020-12-30,"Robert 'Bobby'",Scott,"US Congressman",CL,Colgate-Palmol,8000,Sell,"Traded $1,001 to $15,000 "
2020-12-30,"Robert 'Bobby'",Scott,"US Congressman",CDK,"Cdk Global Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-30,Tomasz,Malinowski,"US Congressman",HRTX,"Heron Therapeu",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-30,Tomasz,Malinowski,"US Congressman",CNF,"Cnfinance Hold",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-30,Dwight,Evans,"US Congressman",OKE,"Oneok Inc",32500,Sell,"Traded $15,001 to $50,000 "
2020-12-30,Dwight,Evans,"US Congressman",HII,"Huntington Ing",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-30,Gilbert,Cisneros,"US Congressman",BMRN,"Biomarin Pharm",32500,Buy,"Traded $15,001 to $50,000 "
2020-12-30,Thomas,Carper,"US Senator",TSLA,"Tesla Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2020-12-30,Thomas,Carper,"US Senator",PBA,"Pembina Pipeli",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-30,Thomas,Carper,"US Senator",DD,"Dupont Denemou",8000,Sell,"By Spouse. Traded $1,001 To15,000 ."
2020-12-30,Thomas,Carper,"US Senator",DOW,"Dow Inc",8000,Sell,"By Spouse. Traded $1,001 To15,000 ."
2020-12-30,Thomas,Carper,"US Senator",VTRS,"Viatris Inc",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-30,Thomas,Carper,"US Senator",SBIO,"Alps Medical B",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-30,Thomas,Carper,"US Senator",BMY,"Bristol-Myers ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-30,Douglas,Lamborn,"US Congressman",NTAP,"Netapp Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2020-12-30,Thomas,Carper,"US Senator",NTAP,"Netapp Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-29,Michael,Mccaul,"US Congressman",BKR,"Baker Hughes C",207501,Sell,"By Spouse & Dependent Child. Traded $115,002 To $300,000 ."
2020-12-29,Tomasz,Malinowski,"US Congressman",CDNA,"Caredx Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-29,Garret,Graves,"US Congressman",PSTH,"Pershing Squar",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-29,Susie,Lee,"US Congressman",SVC,"Service Proper",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-29,Susie,Lee,"US Congressman",HHH,"Howard Hughes ",8000,Buy,"Traded $1,001 to $15,000 ."
2020-12-29,Susie,Lee,"US Congressman",FIS,"Fidelity Natio",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-29,Susie,Lee,"US Congressman",BALL,"Ball Corporati",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-29,Susie,Lee,"US Congressman",AMRC,"Ameresco Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-29,Virginia,Foxx,"US Congressman",MO,"Altria Group",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-28,Michael,Mccaul,"US Congressman",SNN,"Smith & Nephew",40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-12-28,Walter,Schrader,"US Congressman",IVW,"S&P 500 Growth",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,Douglas,Lamborn,"US Congressman",NTAP,"Netapp Inc",24002,Sell,"By Politician Under IRA & Spouse. Traded $3,003 To $45,000 ."
2020-12-28,Douglas,Lamborn,"US Congressman",NTAP,"Netapp Inc",24002,Buy,"By Politician Under IRA & Spouse. Traded $3,003 To $45,000 ."
2020-12-28,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2020-12-28,Garret,Graves,"US Congressman",GOLD,"Barrick Gold C",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-28,Kevin,Hern,"US Congressman",WMB,"Williams Compa",8000,"Div Re","Traded $1,001 to $15,000 "
2020-12-28,Susie,Lee,"US Congressman",SIRI,"Sirius XM Hold",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",TTD,"Trade Desk Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",SQ,"Block Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",CVNA,"Carvana Compan",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",NET,"Cloudflare Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",GH,"Guardant Healt",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",SHOP,"Shopify Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",CHWY,"Chewy Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",TWLO,Twilio,8000,Buy,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",COST,"Costco Wholesa",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-28,David,Roe,"US Congressman",AMZN,"Amazon.com Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2020-12-28,David,Roe,"US Congressman",VFC,"V.F. Corp",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-28,Christopher,Jacobs,"US Congressman",SRNE,"Sorrento Thera",8000,Buy,"Traded $1,001 to $15,000 ."
2020-12-28,Christopher,Jacobs,"US Congressman",RETA,"Reata Pharma",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-28,Christopher,Jacobs,"US Congressman",ASMB,"Assembly Biosc",8000,Buy,"Traded $1,001 to $15,000 ."
2020-12-24,Cynthia,Axne,"US Congressman",WFC,"Wells Fargo & ",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2020-12-24,Mark,Green,"US Congressman",NGL,"Ngl Energy Par",75000,Buy,"Traded $50,001 to $100,000 "
2020-12-24,Mark,Green,"US Congressman",AMZA,"Infracap MLP E",750000,Buy,"Traded $500,001 to $1,000,000 "
2020-12-24,Michael,Mccaul,"US Congressman",NFG,"National Fuel ",16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2020-12-24,Joshua,Gottheimer,"US Congressman",DXCM,"Dexcom Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-24,Brian,Mast,"US Congressman",IPWR,"Ideal Power In",32500,Buy,"Traded $15,001 to $50,000 "
2020-12-23,Thomas,Suozzi,"US Congressman",TREE,"Lendingtree In",8000,Sell,"Traded $1,001 to $15,000 ."
2020-12-23,Donald,Beyer,"US Congressman",MSFT,"Microsoft Corp",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,Mark,Green,"US Congressman",AMZA,"Infracap MLP E",750000,Buy,"Traded $500,001 to $1,000,000 "
2020-12-23,Michael,Mccaul,"US Congressman",HDS,"HD Supply Hlds",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2020-12-23,Michael,Mccaul,"US Congressman",MAS,"Masco Corp",40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-12-23,Tomasz,Malinowski,"US Congressman",CDNA,"Caredx Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",VCYT,"Veracyte Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",STAG,"Stag Industria",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",SPLK,"Splunk Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2020-12-23,Gilbert,Cisneros,"US Congressman",PHR,"Phreesia Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",EDU,"New Oriental E",8000,Buy,"Traded $1,001 to $15,000 ."
2020-12-23,Gilbert,Cisneros,"US Congressman",ICUI,"I C U Medical ",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",META,"Meta Platforms",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",CVET,"Covetrus Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",COST,"Costco Wholesa",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",CSTL,"Castle Bioscie",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-23,Susie,Lee,"US Congressman",DNB,"Dun & Bradstre",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",ABMD,"Abiomed Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-12-23,Alan,Lowenthal,"US Congressman",FIS,"Fidelity Natio",16673,Sell,"By Spouse. Traded $2,674 To $30,672 ."
2020-12-23,David,Roe,"US Congressman",NET,"Cloudflare Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,David,Roe,"US Congressman",ZM,"Zoom Video Com",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,David,Roe,"US Congressman",CVNA,"Carvana Compan",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,David,Roe,"US Congressman",W,"Wayfair Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,David,Roe,"US Congressman",SHOP,"Shopify Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-12-23,Gilbert,Cisneros,"US Congressman",SHW,Sherwin-Willia,8000,Buy,"Traded $1,001 to $15,000 "
2020-12-23,Austin,Scott,"US Congressman",GE,"GE Aerospace",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-23,Austin,Scott,"US Congressman",FCEL,"Fuelcell Energ",8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2020-12-23,Austin,Scott,"US Congressman",F,"Ford Motor Com",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
