Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2020-07-30,Michael,Mccaul,"US Congressman",QCOM,"Qualcomm Inc",207501,Sell,"By Spouse & Dependent Child. Traded $115,002 To $300,000 ."
2020-07-30,Michael,Mccaul,"US Congressman",ALLY,"Ally Financial",107501,Buy,"By Spouse & Dependent Child. Traded $65,002 To $150,000 ."
2020-07-30,Ronald,Wyden,"US Senator",NVDA,"Nvidia Corp",75000,Buy,"By Spouse. Traded $50,001 To $100,000 ."
2020-07-30,Michael,Mccaul,"US Congressman",T,"AT&T Inc",40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-07-30,Thomas,Suozzi,"US Congressman",DAN,"Dana Inc",32500,Sell,"Traded $15,001 to $50,000 "
2020-07-30,Thomas,Suozzi,"US Congressman",DVN,"Devon Energy C",32500,Buy,"Traded $15,001 to $50,000 "
2020-07-30,Ronald,Wyden,"US Senator",OSK,"Oshkosh Truck ",32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
2020-07-30,Ronald,Wyden,"US Senator",BYND,"Beyond Meat In",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2020-07-30,Rohit,Khanna,"US Congressman",DD,"Dupont Denemou",24002,Buy,"By Spouse & Dependent Child. Traded $3,003 to $45,000 ."
2020-07-30,Rohit,Khanna,"US Congressman",WAB,"Wabtec Corp",16001,Buy,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2020-07-30,Thomas,Suozzi,"US Congressman",BMY,"Bristol-Myers ",8000,Sell,"Traded $1,001 to $15,000 "
2020-07-30,Scott,Peters,"US Congressman",RAND,"Rand Capital C",8000,Sell,"By Spouse.Traded $1,001 to $15,000 ."
2020-07-30,Gilbert,Cisneros,"US Congressman",WDFC,"W D 40 Company",8000,Sell,"Traded $1,001 to $15,000 "
2020-07-30,Gilbert,Cisneros,"US Congressman",QDEL,"Quidelortho Co",8000,Sell,"Traded $1,001 to $15,000 "
2020-07-30,Gilbert,Cisneros,"US Congressman",QTS,"Qts Realty Tru",8000,Sell,"Traded $1,001 to $15,000 ."
2020-07-30,David,Roe,"US Congressman",INTC,"Intel Corp",8000,Sell,"Traded $1,001 to $15,000 "
2020-07-30,Dean,Phillips,"US Congressman",TFC,"Truist Financi",8000,Buy,"Traded $1,001 to $15,000 "
2020-07-30,Gilbert,Cisneros,"US Congressman",PGNY,"Progyny Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2020-07-30,Gilbert,Cisneros,"US Congressman",NWE,"Northwestern E",8000,Buy,"Traded $1,001 to $15,000 ."
2020-07-30,Gilbert,Cisneros,"US Congressman",INTU,"Intuit Inc",8000,Buy,"Traded $1,001 to $15,000 "
2020-07-30,Gilbert,Cisneros,"US Congressman",EBS,"Emergent Bioso",8000,Buy,"Traded $1,001 to $15,000 "
2020-07-30,Gilbert,Cisneros,"US Congressman",AVNT,"Avient Corp",8000,Buy,"Traded $1,001 to $15,000 "
2020-07-30,Gilbert,Cisneros,"US Congressman",ADC,"Agree Realty C",8000,Buy,"Traded $1,001 to $15,000 "
2020-07-30,David,Roe,"US Congressman",ADI,"Analog Devices",8000,Buy,"Traded $1,001 to $15,000 "
2020-07-29,Rohit,Khanna,"US Congressman",CMCSA,"Comcast Corp A",83001,Sell,"By Spouse & Dependent Child. Traded $51,002 to $115,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",AMZN,"Amazon.com Inc",83001,Sell,"By Spouse & Dependent Child. Traded $51,002 to $115,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",GOOGL,"Alphabet Cl A",83001,Sell,"By Spouse & Dependent Child. Traded $51,002 to $115,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",AAPL,"Apple Inc",83001,Sell,"By Spouse & Dependent Child. Traded $51,002 to $115,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",MSFT,"Microsoft Corp",83001,Sell,"By Spouse & Dependent Child. Traded $51,002 to $115,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",HLT,"Hilton Inc",48502,Sell,"By Spouse & Dependent Child. Traded $17,003 to $80,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",GM,"General Motors",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",ANTM,"Anthem Inc",40501,Sell,"By Dependent Child. Traded $1,001 To $15,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",NFLX,"Netflix Inc",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",MS,"Morgan Stanley",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",UNH,"Unitedhealth G",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",AON,"AON Plc",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-07-29,Rohit,Khanna,"US Congressman",GE,"GE Aerospace",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2020-07-29,Scott,Peters,"US Congressman",RAND,"Rand Capital C",8000,Sell,"By Spouse.Traded $1,001 to $15,000 ."
2020-07-29,Susie,Lee,"US Congressman",SABR,"Sabre Corp",8000,Sell,"Traded $1,001 to $15,000 "
2020-07-29,Susie,Lee,"US Congressman",CBRE,"CBRE Group Inc",8000,Sell,"Traded $1,001 to $15,000 "
2020-07-29,Rohit,Khanna,"US Congressman",TRIP,"Tripadvisor In",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2020-07-29,Rohit,Khanna,"US Congressman",WWD,"Woodward Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2020-07-29,Rohit,Khanna,"US Congressman",AER,"Aercap Holding",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2020-07-29,Rohit,Khanna,"US Congressman",WAB,"Wabtec Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2020-07-29,Rohit,Khanna,"US Congressman",LBTYK,"Liberty Global",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
