Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-05-28,Diana,Harshbarger,"US Congressman",RRX,"Regal Rexnord ",8000,Sell,"Traded $1,001 to $15,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",GOOGL,"Alphabet Cl A",8000,Buy,"Traded $1,001 to $15,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",GEN,"Gen Digital In",16001,Buy,"Traded $2,002 To $30,000 . By Director and Spouse."
2021-05-28,Diana,Harshbarger,"US Congressman",SPGI,"S&P Global Inc",32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",GEN,"Gen Digital In",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",ROST,"Ross Stores In",16001,Buy,"By Director And Spouse. Traded $2,002 To $30,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",GOOG,"Alphabet Cl C",8000,Buy,"Traded $1,001 to $15,000 "
2021-05-28,Diana,Harshbarger,"US Congressman",SPGI,"S&P Global Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",ORLY,"O'Reilly Autom",24002,Buy,"Traded $3,003 To $45,000 . By Director and Spouse."
2021-05-28,Diana,Harshbarger,"US Congressman",ADBE,"Adobe Systems ",8000,Buy,"Traded $1,001 to $15,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",LLY,"Eli Lilly and ",8000,Buy,"Traded $1,001 to $15,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",TMO,"Thermo Fisher ",32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",RRX,"Regal Rexnord ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-05-28,Diana,Harshbarger,"US Congressman",DVA,"Davita Healthc",32002,Sell,"By Director And Spouse. Traded $4,004 To $60,000 ."
2021-05-28,Douglas,Lamborn,"US Congressman",NTAP,"Netapp Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-05-28,Douglas,Lamborn,"US Congressman",NTAP,"Netapp Inc",105502,Buy,"By Politician Under IRA & Spouse. Traded $46,004,001 To $165,000 "
2021-05-28,Joshua,Gottheimer,"US Congressman",PYPL,"Paypal Holding",8000,Sell,"Traded $1,001 to $15,000 "
2021-05-28,Joshua,Gottheimer,"US Congressman",META,"Meta Platforms",8000,Buy,"Traded $1,001 to $15,000 "
2021-05-28,Joshua,Gottheimer,"US Congressman",DE,"Deere & Compan",8000,Buy,"Traded $1,001 to $15,000 "
2021-05-28,Joshua,Gottheimer,"US Congressman",GOOGL,"Alphabet Cl A",8000,Buy,N/A
2021-05-28,Earl,Blumenauer,"US Congressman",QCOM,"Qualcomm Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-05-28,Earl,Blumenauer,"US Congressman",LEG,"Leggett & Plat",8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
2021-05-28,Earl,Blumenauer,"US Congressman",AZO,Autozone,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2021-05-28,Mark,Green,"US Congressman",ENLC,"Enlink Midstre",32500,Buy,"Traded $15,001 to $50,000 "
2021-05-27,Diana,Harshbarger,"US Congressman",MRK,"Merck & Compan",24002,Sell,"Traded $3,003 To $45,000 . Traded $1,001 to $15,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",RNR,"Renaissancere ",8000,Sell,"Traded $1,001 to $15,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",FIS,"Fidelity Natio",8000,Sell,"Traded $1,001 to $15,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",ORCL,"Oracle Corp",8000,Sell,"Traded $1,001 to $15,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",CTXS,"Citrix Systems",24002,Sell,"Traded $3,003 To $45,000 . By Director and Spouse."
2021-05-27,Diana,Harshbarger,"US Congressman",BTAFF,"British Americ",32002,Sell,"By Director & Spouse. Traded $4,004 to $60,000 . As ADR/ADS But Shown As Ord Equivalent."
2021-05-27,Diana,Harshbarger,"US Congressman",ATVI,"Activision Bli",8000,Buy,"Traded $1,001 to $15,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",DG,"Dollar General",24002,Sell,"By Diector & Spouse. Traded $3,003 to $45,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",AMZN,"Amazon.com Inc",32002,Buy,"By Director & Spouse. Traded $4,004 To $60,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",BMY,"Bristol-Myers ",32002,Sell,"By Director & Spouse. Traded $4,004 To $60,000 ."
2021-05-27,Patrick,Fallon,"US Congressman",LUV,"Southwest Airl",1,Sell,"Sale Of Call Options With Strike Price $62.5 And Expiry 18-June-2021. Price No Reported."
2021-05-27,Patrick,Fallon,"US Congressman",FDX,"Fedex Corp",1,Sell,"Sale Of Put Options With Strike Price $317.5 And Expiry 18-June-2021. Price No Reported."
2021-05-27,Patrick,Fallon,"US Congressman",DE,"Deere & Compan",1,Sell,"Sale Of Put Options With Strike Price $362.5 And Expiry 18-June-2021. Price No Reported."
2021-05-27,Patrick,Fallon,"US Congressman",CVX,"Chevron Corp",1,Sell,"Sale Of Call Options With Strike Price $104 And Expiry 18-June-2021. Price Not Reported."
2021-05-27,Gary,Peters,"US Senator",FSK,"FS KKR Capital",8000,Buy,"Traded $1,001 to $15,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",ROST,"Ross Stores In",8000,Buy,"Traded $1,001 to $15,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",DECK,"Deckers Outdoo",24002,Sell,"By Director & Spouse. Traded $3,003 To $45,000 ."
2021-05-27,Diana,Harshbarger,"US Congressman",PEP,"Pepsico Inc",32002,Sell,"By Director & Spouse. Traded $4,004 to $60,000 . As ADR/ADS But Shown As Ord Equivalent."
2021-05-27,Rohit,Khanna,"US Congressman",MRK,"Merck & Compan",32002,Sell,"By Director & Spouse. Traded $4,004 To $60,000 "
