Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2022-07-29,Steve,Cohen,"US Congressman",SCHD,"Schwab US Divi",75000,Buy,"Traded $50,001 to $100,000 "
2022-07-29,Virginia,Foxx,"US Congressman",PG,"Procter & Gamb",32500,Buy,"Traded $15,001 to $50,000 ."
2022-07-29,Rohit,Khanna,"US Congressman",META,"Meta Platforms",24002,Sell,"By Spouse And Dependent Child. Traded $3,003 To $45,000 ."
2022-07-29,Rohit,Khanna,"US Congressman",GOOGL,"Alphabet Cl A",24002,Buy,"By Spouse And Dependent Child. Traded $3,003 To $45,000 ."
2022-07-29,Rohit,Khanna,"US Congressman",MSFT,"Microsoft Corp",16001,Buy,"By Spouse And Dependent Child. Traded $2,002 To $30,000 ."
2022-07-29,Rohit,Khanna,"US Congressman",SSNC,"SS&C Technolog",16001,Buy,"By Spouse And Dependent Child. Traded $2,002 To $30,000 ."
2022-07-29,Joshua,Gottheimer,"US Congressman",DE,"Deere & Compan",8000,Sell,"Traded $1,001 to $15,000 "
2022-07-29,Alan,Lowenthal,"US Congressman",MDT,"Medtronic Inc",8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
2022-07-29,James,Langevin,"US Congressman",ABNB,"Airbnb Inc Cl ",8000,Sell,"Sale Of Call Options With Strike Price $120 And Expiry 5-August-2022. Traded $1,001 To $15,000 "
2022-07-29,Diana,Harshbarger,"US Congressman",V,"Visa Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2022-07-29,Joshua,Gottheimer,"US Congressman",UNH,"Unitedhealth G",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-29,Virginia,Foxx,"US Congressman",MOS,"Mosaic Company",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-28,Carol,Miller,"US Congressman",BLK,"Blackrock Inc",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2022-07-28,Diana,Harshbarger,"US Congressman",TTWO,"Take-Two Inter",32002,Sell,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
2022-07-28,Diana,Harshbarger,"US Congressman",ADSK,"Autodesk Inc",16001,Sell,"Traded $2,002 To $30,000 ."
2022-07-28,Lois,Frankel,"US Congressman",ZBH,"Zimmer Biomet ",8000,Sell,"Traded $1,001 to $15,000 "
2022-07-28,Lois,Frankel,"US Congressman",BURL,"Burlington Sto",8000,Sell,N/A
2022-07-28,Alan,Lowenthal,"US Congressman",MDT,"Medtronic Inc",8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
2022-07-28,Rohit,Khanna,"US Congressman",MS,"Morgan Stanley",8000,Buy,"By Dependent Child. Traded $1,001 To $15,000, ."
2022-07-28,Lois,Frankel,"US Congressman",ARE,"Alexandria Rea",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-28,John,Curtis,"US Congressman",SCHF,"Schwab Intl Eq",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-28,Virginia,Foxx,"US Congressman",MOS,"Mosaic Company",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-28,Virginia,Foxx,"US Congressman",ARLP,"Alliance Resou",8000,Buy,"Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",MSFT,"Microsoft Corp",56502,Buy,"By Congressman & Spouse. Traded $18,004 To $95,000 ."
2022-07-27,Kathy,Manning,"US Congressman",NVDA,"Nvidia Corp",48502,Buy,"By Congressman & Spouse. Traded $17,003 To $80,000 ."
2022-07-27,Kathy,Manning,"US Congressman",ABBV,"Abbvie Inc",40501,Sell,"By Director And Spouse. Traded $16,002 To $65,000 ."
2022-07-27,John,Boozman,"US Senator",GBIL,"GS Treasuryacc",32500,Sell,"Traded $15,001 to $50,000 "
2022-07-27,Steve,Cohen,"US Congressman",FHN,"First Horizon ",32500,Buy,"Traded $15,001 to $50,000 "
2022-07-27,Kathy,Manning,"US Congressman",JPM,"JP Morgan Chas",32002,Buy,"By Director And Spouse. Traded $4,004 To $60,000 ."
2022-07-27,Kathy,Manning,"US Congressman",DIS,"Walt Disney Co",24002,Buy,"By Director And Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",TJX,"TJX Companies",24002,Buy,"By Direcor And Spouse. Traded $3,003 to $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",PYPL,"Paypal Holding",24002,Buy,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",MDT,"Medtronic Inc",24002,Buy,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",LRCX,"Lam Research C",24002,Buy,"By Director And Spouse. Traded $3,003 to $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",INTU,"Intuit Inc",24002,Buy,"By Director And Spouse. Traded $3,003 to $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",CFG,"Citizens Finan",24002,Buy,"By Director And Spouse. Traded $3,003 to $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",APD,"Air Products a",24002,Buy,"By Director And Spouse. Traded $3,003 To $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",ACN,"Accenture Plc",24002,Buy,"By Director And Spouse. Traded $3,003 To $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",ABT,"Abbott Laborat",24002,Buy,"By Director And Spouse. Traded $3,003 To $45,000 ."
2022-07-27,Kathy,Manning,"US Congressman",SBUX,"Starbucks Corp",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",NKE,"Nike Inc",16001,Sell,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",GIS,"General Mills",16001,Sell,"By Director And Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",EL,"Estee Lauder C",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",CNC,"Centene Corp",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",AAPL,"Apple Inc",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",AON,"AON Plc",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",AMGN,"Amgen Inc",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",GOOGL,"Alphabet Cl A",16001,Sell,"By Director And Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",PG,"Procter & Gamb",16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",PKG,"Packaging Corp",16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",MU,"Micron Technol",16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Kathy,Manning,"US Congressman",GOOG,"Alphabet Cl C",16001,Buy,"By Spouse. Traded $2,002 To $30,000 ."
2022-07-27,Rohit,Khanna,"US Congressman",TSLA,"Tesla Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",WMT,"Walmart Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",SYY,"Sysco Corp",8000,Sell,"Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",LMT,"Lockheed Marti",8000,Sell,"Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",HD,"Home Depot",8000,Sell,"Traded $1,001 to $15,000 ."
2022-07-27,Lois,Frankel,"US Congressman",GXO,"Gxo Logistics ",8000,Sell,"Traded $1,001 to $15,000 "
2022-07-27,Joshua,Gottheimer,"US Congressman",GOOG,"Alphabet Cl C",8000,Sell,"Traded $1,001 to $15,000 "
2022-07-27,John,Boozman,"US Senator",IEI,"3-7 Year Treas",8000,Sell,"Traded $1,001 to $15,000 "
2022-07-27,Kathy,Manning,"US Congressman",WMT,"Walmart Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",V,"Visa Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",SYY,"Sysco Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",SBUX,"Starbucks Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",QCOM,"Qualcomm Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",PFE,"Pfizer Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",NKE,"Nike Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",LMT,"Lockheed Marti",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",JNJ,"Johnson & John",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",HD,"Home Depot",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",GIS,"General Mills",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",EXPD,"Expeditors Int",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",EL,"Estee Lauder C",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",CME,"CME Group Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",CB,"Chubb Ltd",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",CHTR,"Charter Commun",8000,Buy,"Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",CNC,"Centene Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",CAT,"Caterpillar In",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",AAPL,"Apple Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",AMGN,"Amgen Inc",8000,Buy,"By Spouse.Traded $1,001 To $15,000 "
2022-07-27,Kathy,Manning,"US Congressman",GOOGL,"Alphabet Cl A",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2022-07-27,Kathy,Manning,"US Congressman",ABBV,"Abbvie Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2022-07-27,Joshua,Gottheimer,"US Congressman",UNH,"Unitedhealth G",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-27,John,Boozman,"US Senator",TLT,"20+ Year Treas",8000,Buy,"Traded $1,001 to $15,000 ."
2022-07-27,John,Boozman,"US Senator",TLH,"10-20 Year Tre",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-26,Nancy,Pelosi,"US Congressman",NVDA,"Nvidia Corp",4126249,Sell,"By Spouse."
2022-07-26,Diana,Harshbarger,"US Congressman",SPGI,"S&P Global Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2022-07-26,Walter,Schrader,"US Congressman",NKE,"Nike Inc",8000,Sell,"Traded $1,001 to $15,000 "
2022-07-26,Rohit,Khanna,"US Congressman",CRI,"Carter's Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2022-07-26,Diana,Harshbarger,"US Congressman",ADBE,"Adobe Systems ",8000,Buy,"Traded $1,001 to $15,000 ."
2022-07-26,Walter,Schrader,"US Congressman",TTWO,"Take-Two Inter",8000,Buy,"Traded $1,001 to $15,000 "
2022-07-26,Walter,Schrader,"US Congressman",HWM,"Howmet Aerospa",8000,Buy,"Traded $1,001 to $15,000 ."
