Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2019-11-29,Tomasz,Malinowski,"US Congressman",POST,"Post Holdings ",32500,Sell,"Traded $15,001 to $50,000 "
2019-11-29,Tomasz,Malinowski,"US Congressman",K,Kellanova,32500,Sell,"Traded $15,001 to $50,000 ."
2019-11-29,Tomasz,Malinowski,"US Congressman",REG,"Regency Center",32500,Buy,"Traded $15,001 to $50,000 "
2019-11-27,Tomasz,Malinowski,"US Congressman",CSLT,"Castlight Heal",8000,Sell,"Traded $1,001 to $15,000 "
2019-11-26,Tomasz,Malinowski,"US Congressman",REG,"Regency Center",32500,Sell,"Traded $15,001 to $50,000 "
2019-11-26,Tomasz,Malinowski,"US Congressman",K,Kellanova,32500,Buy,"Traded $15,001 to $50,000 ."
2019-11-26,Roy,Blunt,"US Senator",KHC,"Kraft Heinz Co",8034,Sell,"Sale Of Options With Strike Price $24.96 And Expiry 23-Feb-2020. $1,001 To $15,000 Traded, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint"
2019-11-25,Tomasz,Malinowski,"US Congressman",CSLT,"Castlight Heal",8000,Sell,"Traded $1,001 to $15,000 "
2019-11-22,Cynthia,Axne,"US Congressman",DD,"Dupont Denemou",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2019-11-22,Cynthia,Axne,"US Congressman",MMM,"3M Company",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2019-11-21,Tomasz,Malinowski,"US Congressman",PCRX,"Pacira Pharm I",32500,Buy,"Traded $15,001 to $50,000 "
2019-11-19,Tomasz,Malinowski,"US Congressman",PTON,"Peloton Intera",32500,Sell,"Traded $15,001 to $50,000 "
2019-11-18,Thomas,Suozzi,"US Congressman",TIP,"TIPS Bond Isha",175000,Buy,"Traded $100,001 to $250,000 "
2019-11-18,Thomas,Suozzi,"US Congressman",CI,"The Cigna Grou",75000,Sell,"Traded $50,001 to $100,000 ."
2019-11-18,Thomas,Suozzi,"US Congressman",MRK,"Merck & Compan",32500,Sell,"Traded $15,001 to $50,000 "
2019-11-18,Thomas,Suozzi,"US Congressman",HAL,"Halliburton Co",32500,Sell,"Traded $15,001 to $50,000 "
2019-11-18,Thomas,Suozzi,"US Congressman",LLY,"Eli Lilly and ",32500,Sell,"Traded $15,001 to $50,000 ."
2019-11-18,Thomas,Suozzi,"US Congressman",AAPL,"Apple Inc",32500,Sell,"Traded $15,001 to $50,000 ."
2019-11-18,Thomas,Suozzi,"US Congressman",AMD,"Adv Micro Devi",32500,Sell,"Traded $15,001 to $50,000 "
2019-11-18,Thomas,Suozzi,"US Congressman",AAPL,"Apple Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2019-11-18,Thomas,Suozzi,"US Congressman",OVV,"Ovintiv Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2019-11-18,Thomas,Suozzi,"US Congressman",COP,Conocophillips,8000,Sell,"Traded $1,001 to $15,000 "
2019-11-15,Thomas,Suozzi,"US Congressman",AAPL,"Apple Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2019-11-15,Tomasz,Malinowski,"US Congressman",SJM,"J.M. Smucker C",8000,Sell,"Traded $1,001 to $15,000 ."
