Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2024-02-02,Rohit,Khanna,"US Congressman",PENN,"Penn Entertain",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",LIN,"Linde Plc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",LLY,"Eli Lilly and ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",MSFT,"Microsoft Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",AMT,"American Tower",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",ODFL,"Old Dominion F",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",TFC,"Truist Financi",16001,Sell,"By Dependent Child. Traded $2,002 to $30,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",CVS,"CVS Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",NEE,"Nextera Energy",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",MS,"Morgan Stanley",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",XYL,"Xylem Inc",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2024-02-02,Rohit,Khanna,"US Congressman",CSCO,"Cisco Systems ",32500,Buy,"By Dependent Child. Traded $15,001 To $50,000 ."
2024-02-02,Virginia,Foxx,"US Congressman",FLNG,"Flex Lng Ltd",8000,Buy,"Traded $1,001 to $15,000 ."
2024-02-02,Virginia,Foxx,"US Congressman",T,"AT&T Inc",8000,Buy,"Is ADR/ADS, but shown as ord equivalent. Traded $1,001 to $15,000 ."
2024-02-02,Victoria,Spartz,"US Congressman",SPG,"Simon Property",91002,Buy,"By Director & Dependent Child. Traded $52,003 To $130,000 ."
2024-02-01,Michael,Mccaul,"US Congressman",OXY,"Occidental Pet",75000,Buy,"By Dependent Child. Traded $50,001 to $100,000 ."
2024-02-01,Michael,Mccaul,"US Congressman",FCNCP,"First Citizens",32500,Buy,"By Dependent Child.Traded $15,001 to $50,000 ."
