Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2023-08-31,Lois,Frankel,"US Congressman",JCI,"Johnson Contro",8000,Sell,"Traded $1,001 to $15,000 ."
2023-08-31,Michael,Mccaul,"US Congressman",PYPL,"Paypal Holding",32500,Sell,"By Dependent Child. Traded $15,001 To $50,000 ."
2023-08-31,Michael,Mccaul,"US Congressman",PAYC,"Paycom Softwar",32500,Buy,"By Dependent Child.Traded $15,001 to $50,000 ."
2023-08-31,Michael,Mccaul,"US Congressman",PYPL,"Paypal Holding",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2023-08-31,Michael,Mccaul,"US Congressman",PAYC,"Paycom Softwar",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2023-08-31,Michael,Mccaul,"US Congressman",FTNT,"Fortinet Inc",65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2023-08-31,Michael,Mccaul,"US Congressman",CPAY,"Corpay Inc",65001,Sell,"By Spouse & Dependent Child.Traded $30,002  to $100,000 ."
2023-08-31,Rohit,Khanna,"US Congressman",SHW,Sherwin-Willia,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2023-08-31,Rohit,Khanna,"US Congressman",DD,"Dupont Denemou",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2023-08-31,Rohit,Khanna,"US Congressman",MODG,"Topgolf Callaw",8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
2023-08-31,Thomas,Tuberville,"US Senator",QCOM,"Qualcomm Inc",175000,Buy,"Traded $100,001 to $250,000 ."
2023-08-31,Jonathan,Jackson,"US Congressman",WCN,"Waste Connecti",32500,Sell,"Traded $15,001 to $50,000 ."
2023-08-31,Suzan,Delbene,"US Congressman",MSFT,"Microsoft Corp",750000,Sell,"Pursuant To A Forward Contract Dated 09-Feb-2022. By Spouse. Traded $500,001 to $1,000,000 ."
2023-08-31,Richard,Allen,"US Congressman",SCHW,"The Charles Sc",32500,Buy,"By Spouse. Traded $15,001 to $50,000 ."
2023-08-31,Rohit,Khanna,"US Congressman",DD,"Dupont Denemou",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2023-08-31,Rohit,Khanna,"US Congressman",SHW,Sherwin-Willia,8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 ."
2023-08-30,Lois,Frankel,"US Congressman",JCI,"Johnson Contro",8000,Sell,"Traded $1,001 to $15,000 ."
2023-08-30,Lois,Frankel,"US Congressman",ABBV,"Abbvie Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2023-08-30,Rohit,Khanna,"US Congressman",MODG,"Topgolf Callaw",8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
2023-08-30,Suzan,Delbene,"US Congressman",MSFT,"Microsoft Corp",375000,Sell,"Pursuant To A Forward Contract Dated 09-Feb-2022. By Spouse. Traded $250,001 to $500,000 ."
2023-08-29,Michael,Mccaul,"US Congressman",PM,"Philip Morris ",8000,Sell,"By Dependent Child.Traded $1,001 To $15,000 ."
2023-08-29,Michael,Mccaul,"US Congressman",PM,"Philip Morris ",32500,Sell,"By Spouse. Traded $15,001 to $50,000 ."
2023-08-29,Rohit,Khanna,"US Congressman",SHW,Sherwin-Willia,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
2023-08-29,Rohit,Khanna,"US Congressman",MODG,"Topgolf Callaw",8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
2023-08-29,Rohit,Khanna,"US Congressman",WSC,"Willscot Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2023-08-29,Rohit,Khanna,"US Congressman",WTW,"Willis Towers ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
