Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-06-30,Thomas,Suozzi,"US Congressman",RBLX,"Roblox Corp Cl",32500,Sell,"Traded $15,001 to $50,000 ."
2021-06-30,Thomas,Suozzi,"US Congressman",AMD,"Adv Micro Devi",32500,Buy,"Traded $15,001 to $50,000 ."
2021-06-30,Lois,Frankel,"US Congressman",RGLD,"Royal Gold Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-06-30,Lois,Frankel,"US Congressman",DUK,"Duke Energy Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-06-30,Lois,Frankel,"US Congressman",CDK,"Cdk Global Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-06-30,Thomas,Tuberville,"US Senator",ADP,"Automatic Data",8000,Buy,"Aquisition Of Put Options With Strike Price $175.00 And Expiry 08/20/2021. Traded $1,001 To $15,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-06-30,Kevin,Hern,"US Congressman",DVN,"Devon Energy C",8000,Buy,"Traded $1,001 to $15,000 "
2021-06-30,Peter,Sessions,"US Congressman",HNDL,"Strategy Share",17935,Buy,"Price not reported."
2021-06-30,Peter,Sessions,"US Congressman",BNS.TO,"Bank of Nova S",8124,Buy,"By Spouse. Price Not Reported."
2021-06-30,Katherine,Clark,"US Congressman",PG,"Procter & Gamb",8000,Buy,"Traded $1,001 to $15,000 ."
2021-06-29,Patrick,Fallon,"US Congressman",LUV,"Southwest Airl",1,Sell,"Sale Of Call Options With Strike Price $53.5 And Expiry 16-July-2021. Price No Reported."
2021-06-29,Patrick,Fallon,"US Congressman",FDX,"Fedex Corp",1,Sell,"Sale Of Put Options With Strike Price $300 And Expiry 16-July-2021. Price No Reported."
2021-06-29,Patrick,Fallon,"US Congressman",FDX,"Fedex Corp",1,Sell,"Sale Of Put Options With Strike Price $302.5 And Expiry 16-July-2021. Price No Reported."
2021-06-29,Patrick,Fallon,"US Congressman",CVX,"Chevron Corp",1,Sell,"Sale Of Call Options With Strike Price $105 And Expiry 16-July-2021. Price Not Reported."
2021-06-29,Diana,Harshbarger,"US Congressman",MAS,"Masco Corp",24002,Sell,"By Director And Spouse.Traded $3,003 To $45,000 ."
2021-06-29,Christopher,Jacobs,"US Congressman",CDEV,"Centennial Res",8000,Buy,"Traded $1,001 to $15,000 "
2021-06-29,Christopher,Jacobs,"US Congressman",AQB,"Aquabounty Tec",8000,Buy,"Traded $1,001 to $15,000 ."
2021-06-29,Marie,Newman,"US Congressman",W,"Wayfair Inc",32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
2021-06-29,Patrick,Fallon,"US Congressman",LUV,"Southwest Airl",8000,Sell,"Traded $1,001 to $15,000 "
2021-06-29,Patrick,Fallon,"US Congressman",CVX,"Chevron Corp",8000,Sell,"Traded $1,001 to $15,000 "
2021-06-29,John,Boozman,"US Senator",JMBS,"Janus Mortgage",8000,Buy,"Traded $1,001 to $15,000 "
2021-06-29,John,Boozman,"US Senator",TLH,"10-20 Year Tre",8000,Sell,"Traded $1,001 to $15,000 "
2021-06-29,Thomas,Carper,"US Senator",VSH,"Vishay Interte",8,Buy,"By Spouse.Traded $1,001 to $15,000 "
2021-06-29,Thomas,Carper,"US Senator",TRIT,"Triterras Inc ",8000,Buy,"By Spouse.Traded $1,001 to $15,000 "
2021-06-29,Thomas,Carper,"US Senator",RAMP,"Liveramp Holdi",8000,Buy,"By Spouse.Traded $1,001 to $15,000 "
2021-06-29,Patrick,Fallon,"US Congressman",LUV,"Southwest Airl",175000,Buy,"Traded $100,001 to $250,000 "
2021-06-29,Patrick,Fallon,"US Congressman",FDX,"Fedex Corp",16001,Sell,"Traded $2,002 To $30,000 ."
2021-06-29,Patrick,Fallon,"US Congressman",CVX,"Chevron Corp",175000,Buy,"Traded $100,001 to $250,000 "
2021-06-28,Susie,Lee,"US Congressman",ZBH,"Zimmer Biomet ",8000,Buy,"Traded $1,001 to $15,000 "
2021-06-28,Susie,Lee,"US Congressman",TNL,"Travel + Leisu",8000,Sell,"Traded $1,001 to $15,000 "
2021-06-28,Susie,Lee,"US Congressman",TFX,"Teleflex Inc",8000,Buy,"Traded $1,001 to $15,000 "
